"어업별","품종별","행정구역별","판매형태별","항목","단위","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월",
"계","계","제주도","계","생산량:계","","5665.10248","5455.74244","5055.36226","5136.05339","6247.04725","6385.73885","6139.74371","9862.71313","7201.55389","6803.26628","8862.07427","7664.58863","4954.12447","3619.61804","5213.34494","4936.35795","6484.96997","8520.51824","11773.47367","12255.27668","10865.5094","6081.19355","7763.58116","8095.00427","5520.70925","4431.498","5274.2941","4498.5356","5112.2321","8660.8734","7371.6959","9482.4373","11998.8744","9832.3106","9390.4474","7323.0416","6722.1152","3662.76257","5015.88664","4256.79711","5900.59858","9486.68053","9270.3202","8205.7332","6443.0647","10107.7593","9299.9727","9602.7059","6002.33934","3720.99575","4744.69049","5217.8566","8501.1328","9214.6091","10103.02","8953.2808","10397.4808","9563.8947","12855.5599","9668.1207","5237.22508","4830.28907","6072.26473","4888.01516","5267.0913","8202.2788","8390.7129","9375.9965","9854.319","10545.346","11304.081","9058.6856","7324.97053","3481.85868","4990.91267","4680.16796","5512.27486","6431.3631","6913.2076","9253.7898",
"계","계","제주도","계통","생산량:계","","4925.83","4755.525","4061.868","3965.293","4999.909","4829.08","4948.278","9243.028","6831.008","6275.472","8118.413","6917.745","3958.655","2682.186","4054.57","3804.129","5231.877","7394.877","10664.386","11486.621","9335.823","5185.116","7010.15","7378.679","4840.871","3568.504","4470.503","3622.496","4149.246","7259.031","6258.535","8306.506","10866.019","8457.549","8118.589","5968.606","5454.135","2634.81","3610.721","3274.778","4630.352","6870.471","6096.288","6636.131","5141.158","8855.665","7386.907","8198.646","4865.311","2963.662","3867.95","3945.728","7325.237","7558.906","8610.214","7911.145","8335.954","8211.998","10473.049","7845.554","4661.381","4069.3","5090.562","4026.763","4392.713","6656.791","7319.667","8161.446","8527.656","8926.268","9926.032","8004.533","6508.029","2852.747","4137.944","3789.586","4499.23","5268.208","5659.191","8085.249",
"계","계","제주도","비계통","생산량:계","","739.27248","700.21744","993.49426","1170.76039","1247.13825","1556.65885","1191.46571","619.68513","370.54589","527.79428","743.66127","746.84363","995.46947","937.43204","1158.77494","1132.22895","1253.09297","1125.64124","1109.08767","768.65568","1529.6864","896.07755","753.43116","716.32527","679.83825","862.994","803.7911","876.0396","962.9861","1401.8424","1113.1609","1175.9313","1132.8554","1374.7616","1271.8584","1354.4356","1267.9802","1027.95257","1405.16564","982.01911","1270.24658","2616.20953","3174.0322","1569.6022","1301.9067","1252.0943","1913.0657","1404.0599","1137.02834","757.33375","876.74049","1272.1286","1175.8958","1655.7031","1492.806","1042.1358","2061.5268","1351.8967","2382.5109","1822.5667","575.84408","760.98907","981.70273","861.25216","874.3783","1545.4878","1071.0459","1214.5505","1326.663","1619.078","1378.049","1054.1526","816.94153","629.11168","852.96867","890.58196","1013.04486","1163.1551","1254.0166","1168.5408",
"계","계","원양어업계","계","생산량:계","","29632","22646","37107","34572","43807","43425","49549","39985","46221","41362","33716","32031","31027.65","28822.07","45630.751","42558.368","34102.353","46232.024","32391.717","38939.646","26267.945","50915.033","34912.278","33925.736","37872.806","30231.736","47056.904","44564.415","48506.368","46828.76","37010.292","29289.899","33876.239","45778.804","38110.616","34462.634","32155.586","40195.124","50472.4","44293.051","49513.808","48231.695","48413.942","34335.611","40251.47","45736.232","38198.65","31997.569","28745.061","31307.371","45966.108","36291.742","48760.012","39942.592","36875.055","36622.419","24938.006","35695.095","37071.13","34402.885","36775.762","38926.974","57565.924","51724.421","42884.613","37956.841","32595.427","35457.371","22416.734","28868.649","25722.331","27929.872","33625.065","28956.111","46370.853","41188.407","44201.456","37687.039","28831.919","23651.997",
"계","계","원양어업계","비계통","생산량:계","","29632","22646","37107","34572","43807","43425","49549","39985","46221","41362","33716","32031","31027.65","28822.07","45630.751","42558.368","34102.353","46232.024","32391.717","38939.646","26267.945","50915.033","34912.278","33925.736","37872.806","30231.736","47056.904","44564.415","48506.368","46828.76","37010.292","29289.899","33876.239","45778.804","38110.616","34462.634","32155.586","40195.124","50472.4","44293.051","49513.808","48231.695","48413.942","34335.611","40251.47","45736.232","38198.65","31997.569","28745.061","31307.371","45966.108","36291.742","48760.012","39942.592","36875.055","36622.419","24938.006","35695.095","37071.13","34402.885","36775.762","38926.974","57565.924","51724.421","42884.613","37956.841","32595.427","35457.371","22416.734","28868.649","25722.331","27929.872","33625.065","28956.111","46370.853","41188.407","44201.456","37687.039","28831.919","23651.997",
"계","계","태평양","계","생산량:계","","22799","16186","26067","24170","27858","36226","40797","34867","41325","37107","30455","28168","24170.738","","20462.313","20850.62","21170.877","36127.92","24522.756","33121.695","20747.447","47000.009","32678.381","27771.112","30187.182","18285.258","27138.649","27019.642","33055.046","37302.468","31424.398","20632.223","25108.636","42575.321","34522.163","30255.373","26032.236","28672.313","28963.839","27419.262","38388.251","38698.226","37625.69","28625.243","34150.642","42845.82","35271.753","27750.666","25373.281","18366.293","22608.519","18130.468","30086.848","32965.753","30461.458","28694.234","20310.892","32523.204","34951.479","30387.23","27920.865","22173.004","23360.927","22058.84","25734.902","28168.698","26233.232","27623.941","16753.264","24944.279","22637.783","22254.203","23626.386","20715.864","19500.312","22971.039","29581.848","26932.344","24526.985","20069.085",
"계","계","태평양","비계통","생산량:계","","22799","16186","26067","24170","27858","36226","40797","34867","41325","37107","30455","28168","24170.738","","20462.313","20850.62","21170.877","36127.92","24522.756","33121.695","20747.447","47000.009","32678.381","27771.112","30187.182","18285.258","27138.649","27019.642","33055.046","37302.468","31424.398","20632.223","25108.636","42575.321","34522.163","30255.373","26032.236","28672.313","28963.839","27419.262","38388.251","38698.226","37625.69","28625.243","34150.642","42845.82","35271.753","27750.666","25373.281","18366.293","22608.519","18130.468","30086.848","32965.753","30461.458","28694.234","20310.892","32523.204","34951.479","30387.23","27920.865","22173.004","23360.927","22058.84","25734.902","28168.698","26233.232","27623.941","16753.264","24944.279","22637.783","22254.203","23626.386","20715.864","19500.312","22971.039","29581.848","26932.344","24526.985","20069.085",
"계","계","대서양","계","생산량:계","","3058","4170","7050","3556","3578","3599","3029","2186","2288","2255","681","1641","5573.833","11656.749","18099.446","10418.816","4325.92","2460.751","2919.053","2341.829","2569.364","1068.22","692.379","3040.32","4378.675","9918.757","16308.859","6629.481","3525.37","1834.346","2628.58","4287.133","4060.26","1536.776","801.868","1523.745","3029.445","5335.282","10376.36","4144.306","2367.436","1454.918","2770.629","3841.741","3954.571","1313.188","756.773","1259.154","1274.447","5051.294","14911.011","6477.488","7921.836","3505.16","1887.287","3381.211","2236.191","653.281","400.394","2233.862","6368.367","10541.488","27850.425","19458.24","5772.432","2390.946","2358.181","3651.37","2911.253","1018.336","391.668","2459.236","7893.428","5502.967","17778.313","8737.918","5943.651","3212.096","1675.455","2811.485",
"계","계","대서양","비계통","생산량:계","","3058","4170","7050","3556","3578","3599","3029","2186","2288","2255","681","1641","5573.833","11656.749","18099.446","10418.816","4325.92","2460.751","2919.053","2341.829","2569.364","1068.22","692.379","3040.32","4378.675","9918.757","16308.859","6629.481","3525.37","1834.346","2628.58","4287.133","4060.26","1536.776","801.868","1523.745","3029.445","5335.282","10376.36","4144.306","2367.436","1454.918","2770.629","3841.741","3954.571","1313.188","756.773","1259.154","1274.447","5051.294","14911.011","6477.488","7921.836","3505.16","1887.287","3381.211","2236.191","653.281","400.394","2233.862","6368.367","10541.488","27850.425","19458.24","5772.432","2390.946","2358.181","3651.37","2911.253","1018.336","391.668","2459.236","7893.428","5502.967","17778.313","8737.918","5943.651","3212.096","1675.455","2811.485",
"계","계","인도양","계","생산량:계","","3457","2155","3305","1300","1777","1164","2429","2303","2608","2000","2577","1505","1104.193","17053.272","1842.231","1757.386","992.829","1388.917","1330.679","1669.424","2433.104","2846.804","1541.518","2536.992","3003.976","1991.074","1545.332","1984.671","1071.356","699.318","1044.406","1054.389","2770.15","1666.707","2786.585","2245.565","2791.066","1786.094","2132.506","2292.904","2085.172","897.659","2730.177","1830.905","2146.257","1577.224","2170.124","2417.43","1373.201","1767.677","1414.813","1613.234","1064.03","1186.614","1070.152","408.345","783.017","2518.61","1719.257","1318.21","1523.64","2387.21","2033.228","1305.684","1613.505","1341.591","1026.546","2029.997","2752.217","2906.034","2692.88","2027.498","1714.436","2017.993","1672.369","2170.424","1869.591","926.219","489.423","771.427",
"계","계","인도양","비계통","생산량:계","","3457","2155","3305","1300","1777","1164","2429","2303","2608","2000","2577","1505","1104.193","17053.272","1842.231","1757.386","992.829","1388.917","1330.679","1669.424","2433.104","2846.804","1541.518","2536.992","3003.976","1991.074","1545.332","1984.671","1071.356","699.318","1044.406","1054.389","2770.15","1666.707","2786.585","2245.565","2791.066","1786.094","2132.506","2292.904","2085.172","897.659","2730.177","1830.905","2146.257","1577.224","2170.124","2417.43","1373.201","1767.677","1414.813","1613.234","1064.03","1186.614","1070.152","408.345","783.017","2518.61","1719.257","1318.21","1523.64","2387.21","2033.228","1305.684","1613.505","1341.591","1026.546","2029.997","2752.217","2906.034","2692.88","2027.498","1714.436","2017.993","1672.369","2170.424","1869.591","926.219","489.423","771.427",
"계","계","남빙양","계","생산량:계","","318","135","685","5546","10594","2436","3294","629","","","3","717","178.886","112.049","5226.761","9531.546","7612.727","6254.436","3619.229","1806.698","518.03","","","577.312","302.973","36.647","2064.064","8930.621","10854.596","6992.628","1912.908","3316.154","1937.193","","","437.951","302.839","4401.435","8999.695","10436.579","6672.949","7180.892","5287.446","37.722","","","","570.319","724.132","6122.107","7031.765","10070.552","9687.298","2285.065","3456.158","4138.629","1607.906","","","463.583","962.89","3825.272","4321.344","8901.657","9763.774","6055.606","2977.468","2152.063","","","","1188.935","390.815","719.287","7419.859","7309.026","6806.366","6616.38","2140.056","",
"계","계","남빙양","비계통","생산량:계","","318","135","685","5546","10594","2436","3294","629","","","3","717","178.886","112.049","5226.761","9531.546","7612.727","6254.436","3619.229","1806.698","518.03","","","577.312","302.973","36.647","2064.064","8930.621","10854.596","6992.628","1912.908","3316.154","1937.193","","","437.951","302.839","4401.435","8999.695","10436.579","6672.949","7180.892","5287.446","37.722","","","","570.319","724.132","6122.107","7031.765","10070.552","9687.298","2285.065","3456.158","4138.629","1607.906","","","463.583","962.89","3825.272","4321.344","8901.657","9763.774","6055.606","2977.468","2152.063","","","","1188.935","390.815","719.287","7419.859","7309.026","6806.366","6616.38","2140.056","",
"계","연근해어업","계","계","생산량:계","","107097.63064","44026.73501","47941.31818","47794.4579","52547.35416","55201.70647","53977.97811","76914.30982","81608.41719","101877.37052","116660.42267","121932.25654","91032.73256","43808.13755","53849.09669","41644.9579","52525.76647","60422.30822","76087.57364","93325.01883","117554.57404","79594.59436","97115.41952","119980.37746","101177.1712","47559.34516","54259.0943","46068.1666","51358.4315","54401.5862","80813.7261","79770.0312","136856.3015","129806.5566","127993.9385","101471.8041","123543.38193","52321.7537","48150.46391","46807.21338","55180.93874","57827.85389","65115.48936","79571.65944","77127.22166","91303.03089","87133.4687","127769.7328","86546.43553","59048.03377","53955.90926","46319.21904","61206.8018","63067.5082","78435.8633","68045.6822","93002.9139","111077.4795","107098.5895","106075.4675","72642.45998","53569.47261","64571.91109","57281.58577","60003.29593","58608.613","74647.9195","76208.5017","97576.6274","121750.1218","96569.8389","107638.9466","85644.01165","46242.14605","58378.85864","54084.43187","72536.62597","54542.1411","54021.0853","79180.0039",
"계","연근해어업","계","계통","생산량:계","","97241.668","35173.483","39110.949","37995.499","39377.858","40474.865","46546.361","71490.055","73057.189","92000.721","108007.037","111906.509","82798.68","37770.986","45817.78","32437.055","41385.501","47346.332","70102.201","87331.426","97134.1","70846.332","87686.533","108557.882","88084.145","34029.853","45554.711","32495.25","32893.347","34973.166","65992.861","68935.293","116469.69","114686.453","111009.665","83567.008","106207.887","41157.933","36574.625","35015.727","37475.988","34359.554","51726.485","65436.462","62847.4","77014.62","73590.256","109837.763","72201.057","50757.132","45336.572","32998.881","40773.637","42896.491","65102.63","58567.812","80865.218","99756.791","91997.309","88798.78","60650.367","43610.351","52618.634","41147.206","35437.445","40104.999","64168.951","66753.848","85066.372","109619.245","84360.376","93862.487","71115.569","39024.329","49177.035","39232.504","45646.23","38137.303","41727.837","64909.229",
"계","연근해어업","계","비계통","생산량:계","","9855.96264","8853.25201","8830.36918","9798.9589","13169.49616","14726.84147","7431.61711","5424.25482","8551.22819","9876.64952","8653.38567","10025.74754","8234.05256","6037.15155","8031.31669","9207.9029","11140.26547","13075.97622","5985.37264","5993.59283","20420.47404","8748.26236","9428.88652","11422.49546","13093.0262","13529.49216","8704.3833","13572.9166","18465.0845","19428.4202","14820.8651","10834.7382","20386.6115","15120.1036","16984.2735","17904.7961","17335.49493","11163.8207","11575.83891","11791.48638","17704.95074","23468.29989","13389.00436","14135.19744","14279.82166","14288.41089","13543.2127","17931.9698","14345.37853","8290.90177","8619.33726","13320.33804","20433.1648","20171.0172","13333.2333","9477.8702","12137.6959","11320.6885","15101.2805","17276.6875","11992.09298","9959.12161","11953.27709","16134.37977","24565.85093","18503.614","10478.9685","9454.6537","12510.2554","12130.8768","12209.4629","13776.4596","14528.44265","7217.81705","9201.82364","14851.92787","26890.39597","16404.8381","12293.2483","14270.7749",
"계","연근해어업","부산광역시","계","생산량:계","","44349.10425","13547.54608","11912.29225","11787.86351","6425.67747","9541.77116","10231.54267","18940.15191","26172.03342","33455.41531","49720.9793","52346.87173","27371.49022","9442.0769","7856.51029","4809.90998","6471.26406","9905.88025","12607.16535","24699.55499","24385.08926","17061.06026","26399.91068","45004.05385","36102.76945","10997.11395","19298.0296","7590.7364","3110.9238","3727.1092","20372.8227","21734.3977","42870.7318","37841.161","49308.32","32173.1013","43832.66472","13157.58272","9622.43319","8315.01403","4373.4428","3369.86954","9939.4623","16535.9796","12849.9444","17115.52614","21726.768","51889.4607","25441.01606","17799.93854","12343.23226","4783.76528","4387.6515","4762.467","13685.8074","12920.8004","16934.82","27220.4593","25884.568","30581.2836","22142.06746","15825.69732","13322.22461","8550.28465","4020.4314","4331.8667","14265.6","17527.6583","29776.6013","37389.3528","31075.8636","42991.0328","28383.86471","8751.41067","12923.91837","6244.85834","3596.01273","4121.8701","7131.0011","17179.7829",
"계","연근해어업","부산광역시","계통","생산량:계","","44043.887","13326.893","11676.963","11498.835","5758.85","9228.712","9912.824","18687.05","26025.095","33298.838","49480.412","52173.167","27158.141","9202.639","7591.153","4534.842","6250.417","9672.515","12374.53","24478.841","24065.393","16825.369","26158.213","44794.495","35830.993","10715.143","18961.785","7231.774","2792.839","2869.696","19308.98","21104.745","42567.378","37409","48780.062","31652.508","43264.072","12621.602","8896.372","7857.659","3395.382","2532.451","9420.603","15848.994","12385.774","16676.063","21209.125","51440.18","24828.054","17479.768","11967.994","4262.383","3756.408","3728.934","13344.502","12699.977","16682.219","26724.207","25383.235","30171.343","21833.858","15509.522","12956.667","8252.588","3197.229","3733.287","13920.183","17299.434","29397.148","36867.62","30493.826","42477.647","27851.306","8297.169","12542.075","5840.462","3259.795","3620.067","6583.274","16861.129",
"계","연근해어업","부산광역시","비계통","생산량:계","","305.21725","220.65308","235.32925","289.02851","666.82747","313.05916","318.71867","253.10191","146.93842","156.57731","240.5673","173.70473","213.34922","239.4379","265.35729","275.06798","220.84706","233.36525","232.63535","220.71399","319.69626","235.69126","241.69768","209.55885","271.77645","281.97095","336.2446","358.9624","318.0848","857.4132","1063.8427","629.6527","303.3538","432.161","528.258","520.5933","568.59272","535.98072","726.06119","457.35503","978.0608","837.41854","518.8593","686.9856","464.1704","439.46314","517.643","449.2807","612.96206","320.17054","375.23826","521.38228","631.2435","1033.533","341.3054","220.8234","252.601","496.2523","501.333","409.9406","308.20946","316.17532","365.55761","297.69665","823.2024","598.5797","345.417","228.2243","379.4533","521.7328","582.0376","513.3858","532.55871","454.24167","381.84337","404.39634","336.21773","501.8031","547.7271","318.6539",
"계","연근해어업","인천광역시","계","생산량:계","","790.85205","612.38156","513.00449","1206.98938","2286.47515","2208.02548","694.78631","986.60135","3679.93296","2806.22744","1912.32384","990.80501","628.16128","295.65913","448.09822","1296.34286","2872.80673","2305.33965","592.10292","617.63213","2827.95807","2482.69821","1948.81185","1138.75252","543.03643","549.27195","437.1212","1526.7092","2431.9441","2348.8728","1781.3915","2087.631","3819.0513","3215.661","2784.0639","1514.542","1178.81717","523.72344","1122.79467","1775.38729","2986.80687","2780.9916","1169.2277","1673.6422","3264.3858","2973.0065","2251.436","1716.2504","1144.14348","763.52655","1371.99732","1264.88383","2807.437","3034.2929","1469.9765","2290.5926","4787.4097","2831.9716","3085.65","2036.2598","1278.94381","633.798","1240.7235","2497.0466","3034.5375","2804.8168","950.0098","2044.7074","4744.4067","3384.1052","3165.0738","1859.0756","1315.68039","651.34498","766.27915","2073.07133","4140.20419","2292.2037","629.66","1059.7026",
"계","연근해어업","인천광역시","계통","생산량:계","","237.252","88.864","187.933","698.816","1246.034","1044.642","382.063","697.741","3142.76","2449.974","1562.782","491.456","243.135","55.501","235.684","939.97","1718.722","1299.003","358.721","384.828","2200.381","2020.68","1605.12","648.752","226.278","82.705","133.938","917.067","1436.52","928.981","563.074","688.032","2180.481","2311.381","1792.294","625.574","374.665","49.125","719.716","1081.698","1534.361","918.51","598.575","781.629","2109.487","1892.334","1443.284","666.975","282.243","319.059","886.83","667.872","1265.603","1147.182","570.623","872.448","3356.927","2229.086","1547.571","999.76","553.858","219.101","857.473","1176.509","1382.994","1019.183","561.928","900.319","3405.269","2848.192","2146.691","801.919","523.437","153.85","598.386","1412.865","2247.262","1336.456","358.511","760.945",
"계","연근해어업","인천광역시","비계통","생산량:계","","553.60005","523.51756","325.07149","508.17338","1040.44115","1163.38348","312.72331","288.86035","537.17296","356.25344","349.54184","499.34901","385.02628","240.15813","212.41422","356.37286","1154.08473","1006.33665","233.38192","232.80413","627.57707","462.01821","343.69185","490.00052","316.75843","466.56695","303.1832","609.6422","995.4241","1419.8918","1218.3175","1399.599","1638.5703","904.28","991.7699","888.968","804.15217","474.59844","403.07867","693.68929","1452.44587","1862.4816","570.6527","892.0132","1154.8988","1080.6725","808.152","1049.2754","861.90048","444.46755","485.16732","597.01183","1541.834","1887.1109","899.3535","1418.1446","1430.4827","602.8856","1538.079","1036.4998","725.08581","414.697","383.2505","1320.5376","1651.5435","1785.6338","388.0818","1144.3884","1339.1377","535.9132","1018.3828","1057.1566","792.24339","497.49498","167.89315","660.20633","1892.94219","955.7477","271.149","298.7576",
"계","연근해어업","울산광역시","계","생산량:계","","2092.34029","850.46649","548.82179","680.99543","840.06821","717.47217","542.23738","483.07911","462.33968","754.70411","1135.08904","1256.41047","1356.88896","1301.72779","723.4556","754.09229","728.66356","672.93405","498.84865","468.87626","851.35195","442.47001","917.62197","1498.43146","1878.22723","1003.75351","809.7488","1194.4807","1221.0418","967.6241","612.4325","471.2689","586.0535","965.6144","1183.6018","2073.8917","1682.46868","1395.74651","1558.1212","1047.27431","1064.3653","856.0289","576.197","521.515","513.2269","625.766","1068.1837","2511.4638","2180.96703","953.8825","1085.81834","1031.47","1149.8393","1223.1184","753.9375","757.859","464.7515","853.1502","1261.4648","3082.433","1606.19945","1393.4366","1542.39076","1474.39011","1028.1837","1122.8583","870.0007","515.8022","562.0461","1041.0541","1173.8381","1475.2415","235.30491","863.04498","1456.19312","1272.41399","1447.04245","1328.1025","1470.1204","772.3317",
"계","연근해어업","울산광역시","계통","생산량:계","","1850.696","645.147","408.796","391.783","511.483","473.929","306.207","291.087","341.844","561.809","987.978","1084.538","1134.538","1082.776","655.219","516.712","519.062","517.37","376.499","378.68","477.09","380.368","784.585","1287.214","1724.959","790.291","567.603","546.504","637.104","547.821","350.686","303.717","441.625","815.549","952.152","1811.817","1458.339","1261.316","1238.721","788.306","600.936","449.868","413.486","332.1","404.449","514.217","762.292","2210.536","1980.655","850.699","901.533","680.774","816.599","774.987","510.632","580.373","396.489","732.835","1174.736","2887.609","1532.918","1223.9","1297.367","996.425","665.862","846.779","710.845","427.074","472.834","862.421","989.176","1300.126","122.053","743.524","1070.992","827.147","1129.274","1047.696","1176.028","624.903",
"계","연근해어업","울산광역시","비계통","생산량:계","","241.64429","205.31949","140.02579","289.21243","328.58521","243.54317","236.03038","191.99211","120.49568","192.89511","147.11104","171.87247","222.35096","218.95179","68.2366","237.38029","209.60156","155.56405","122.34965","90.19626","374.26195","62.10201","133.03697","211.21746","153.26823","213.46251","242.1458","647.9767","583.9378","419.8031","261.7465","167.5519","144.4285","150.0654","231.4498","262.0747","224.12968","134.43051","319.4002","258.96831","463.4293","406.1609","162.711","189.415","108.7779","111.549","305.8917","300.9278","200.31203","103.1835","184.28534","350.696","333.2403","448.1314","243.3055","177.486","68.2625","120.3152","86.7288","194.824","73.28145","169.5366","245.02376","477.96511","362.3217","276.0793","159.1557","88.7282","89.2121","178.6331","184.6621","175.1155","113.25191","119.52098","385.20112","445.26699","317.76845","280.4065","294.0924","147.4287",
"계","연근해어업","경기도","계","생산량:계","","237.38595","188.59216","253.37724","269.26899","627.05186","342.65168","433.43184","378.04996","318.48656","338.34305","278.45233","300.82643","306.0421","44.47926","173.79386","250.9897","202.34221","270.47221","304.49953","470.80321","1398.19417","339.56966","278.54228","167.48393","87.47811","59.6383","90.3858","295.6139","419.8686","497.4337","570.1264","519.5192","659.9059","669.9223","415.8488","146.9117","111.80773","53.91108","271.12728","407.73763","460.85442","573.13875","470.879","343.5392","516.8675","481.2396","315.1671","154.3966","207.80573","127.71132","235.59179","231.69232","661.7555","379.1777","310.204","410.2684","590.4895","554.304","360.4805","365.2254","281.14704","295.21668","152.04642","423.82078","437.03414","363.4998","423.7544","445.6411","751.9237","442.468","398.3432","407.9025","177.81584","81.80613","187.42562","403.40291","703.88341","521.9473","705.2093","749.234",
"계","연근해어업","경기도","계통","생산량:계","","95.445","6.435","197.513","125.165","166.323","266.971","403.024","311.242","218.929","218.1","150.827","198.581","239.208","5.165","32.453","163.021","93.158","134.415","243.863","377.174","276.922","240.767","191.387","108.567","21.224","7.795","14.97","50.017","177.103","249.632","480.388","425.339","295.74","371.329","244.097","61.866","40.487",".964","125.635","173.547","285.054","393.737","430.617","286.528","228.753","248.347","208.223","96.935","55.816","82.218","96.266","76.296","118.842","152.137","225.278","322.572","226.745","252.239","133.97","70.539","36.472","17.656","57.411","83.722","88.208","148.108","186.263","125.743","236.855","176.591","131.999","80.847","29.066","10.441","46.757","117.196","171.109","156.3","298.138","280.248",
"계","연근해어업","경기도","비계통","생산량:계","","141.94095","182.15716","55.86424","144.10399","460.72886","75.68068","30.40784","66.80796","99.55756","120.24305","127.62533","102.24543","66.8341","39.31426","141.34086","87.9687","109.18421","136.05721","60.63653","93.62921","1121.27217","98.80266","87.15528","58.91693","66.25411","51.8433","75.4158","245.5969","242.7656","247.8017","89.7384","94.1802","364.1659","298.5933","171.7518","85.0457","71.32073","52.94708","145.49228","234.19063","175.80042","179.40175","40.262","57.0112","288.1145","232.8926","106.9441","57.4616","151.98973","45.49332","139.32579","155.39632","542.9135","227.0407","84.926","87.6964","363.7445","302.065","226.5105","294.6864","244.67504","277.56068","94.63542","340.09878","348.82614","215.3918","237.4914","319.8981","515.0687","265.877","266.3442","327.0555","148.74984","71.36513","140.66862","286.20691","532.77441","365.6473","407.0713","468.986",
"계","연근해어업","강원도","계","생산량:계","","4443.34417","5066.53699","4944.73426","4500.35097","3611.46669","4223.25452","2235.62936","1644.45956","2921.91448","6546.97646","6996.3575","5855.2157","3483.14999","3316.11676","3578.56551","3621.76383","2977.68834","3543.2144","2307.56655","1641.81812","3915.54284","5333.30102","4030.80766","3711.6294","3533.53272","2424.90046","2234.3008","3474.7797","3559.075","4033.5669","3335.3147","3671.5451","4950.1236","5534.6146","5581.2547","4682.3301","4074.71986","2707.06223","2443.42212","3354.62184","3442.51064","3202.03907","3561.39286","3425.01274","4286.49486","5099.35015","5693.0154","5899.5096","2923.18758","2085.57948","2225.54789","2330.9411","3425.218","5017.513","2730.7884","1707.7645","2807.2082","3659.2365","4706.61","5926.6941","4010.38472","1880.45727","2948.38845","3891.32223","3687.2725","4240.9411","3465.5061","2101.9604","2964.1515","4812.6024","4767.2786","5060.5412","3311.32993","2193.00029","2759.35937","4284.63395","3753.84429","3883.1087","4324.1839","6209.4545",
"계","연근해어업","강원도","계통","생산량:계","","3003.893","3869.825","3230.063","2992.396","2278.614","2514.869","1554.912","1393.895","1660.035","5120.544","5622.039","4295.904","2625.941","2333.356","2051.215","2300.256","1565.295","2208.583","1600.159","1263.8","2385.404","3785.777","2923.575","2936.934","2498.337","1412.331","1224.687","1652.73","2112.201","2473.627","1974.482","2865.274","3978.992","4622.915","4424.141","3743.173","3154.914","1916.515","1724.939","2364.016","2478.992","2444.791","2740.468","2612.651","2972.179","3291.329","4372.31","4776.965","2307.58","1431.572","1442.524","1621.484","2418.64","4249.89","2406.613","1345.832","2519.11","2847.845","3942.914","5057.095","3262.081","1297.442","2037.341","2953.347","2556.177","3305.594","3000.395","1940.863","2775.67","4129.77","4540.286","4301.13","2447.93","1610.073","1816.335","2381.799","2523.007","2522.291","2327.91","2708.904",
"계","연근해어업","강원도","비계통","생산량:계","","1439.45117","1196.71199","1714.67126","1507.95497","1332.85269","1708.38552","680.71736","250.56456","1261.87948","1426.43246","1374.3185","1559.3117","857.20899","982.76076","1527.35051","1321.50783","1412.39334","1334.6314","707.40755","378.01812","1530.13884","1547.52402","1107.23266","774.6954","1035.19572","1012.56946","1009.6138","1822.0497","1446.874","1559.9399","1360.8327","806.2711","971.1316","911.6996","1157.1137","939.1571","919.80586","790.54723","718.48312","990.60584","963.51864","757.24807","820.92486","812.36174","1314.31586","1808.02115","1320.7054","1122.5446","615.60758","654.00748","783.02389","709.4571","1006.578","767.623","324.1754","361.9325","288.0982","811.3915","763.696","869.5991","748.30372","583.01527","911.04745","937.97523","1131.0955","935.3471","465.1111","161.0974","188.4815","682.8324","226.9926","759.4112","863.39993","582.92729","943.02437","1902.83495","1230.83729","1360.8177","1996.2739","3500.5505",
